timestamp,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,5,a2a6f4a51c5,Two kids with balloons,8,12,NA,0,14,AO,Distractor,SOV,Active,Boy,Rub,Old Lady,V,Throw,Yes,0,0,0,0,Did the boy throw the old lady?
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,5,a2a6f4a51c5,Two kids with balloons,8,12,NA,1,44,IO,Distractor,SVO,Passive,Girl,Kiss,Ball,V,Rub,Yes,0,0,3,0,Was the ball rubbed by the girl?
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,4,b3a2420bcd4,A girl with a broken arm handing balloons to another girl,11,12,NA,0,5,AO,Same,SOV,Passive,Boy,Kick,Fireman,V,Lift,Error,0,1,5,5,Was the fireman kicked by the boy?
1.39126E+12,7,i2123ab576a7,two girls holding balloons,8,12,NA,0,48,IO,Reversal,SVO,Passive,Old Lady,Lift,Star,P,Car,Yes,0,0,1,0,Was the old lady lifted by the star?
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,5,a2a6f4a51c5,Two kids with balloons,8,12,NA,2,32,AI,Distractor,SV,Active,Girl,Jump,NA,A,Old Lady,No,1,0,3,3,Did the old lady jump ?
1.39126E+12,7,i2123ab576a7,two girls holding balloons,8,12,NA,1,54,IO,Distractor,SOV,Passive,Fireman,Push,Heart,P,Car,No,1,0,1,0,Was the car pushed by the fireman?
1.39126E+12,13,i1aae60ee9b13,A girl with a broken arm handed over a bunch of balloons to another woman.,8,12,NA,0,20,AO,Distractor,SVO,Active,Fireman,Throw,Boy,V,Elbow,No,1,0,2,4,Did the fireman elbow the boy?
1.39126E+12,4,b3a2420bcd4,A girl with a broken arm handing balloons to another girl,11,12,NA,1,46,IO,Distractor,SVO,Passive,Girl,Lift,Heart,A,Old Lady,Yes,0,0,5,4,Was the heart lifted by the old lady?
1.39126E+12,5,a2a6f4a51c5,Two kids with balloons,8,12,NA,3,29,AI,Same,SV,Active,Boy,Tumble,NA,A,Fireman,Yes,1,0,4,3,Did the boy tumble ?
1.39126E+12,5,a2a6f4a51c5,Two kids with balloons,8,12,NA,4,56,IO,Distractor,SVO,Passive,Fireman,Throw,Heart,V,Elbow,No,1,0,4,3,Was the heart elbowed by the fireman?
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,7,i2123ab576a7,two girls holding balloons,8,12,NA,2,16,AO,Distractor,SOV,Passive,Boy,Push,Fireman,A,Girl,No,1,0,0,3,Was the fireman pushed by the girl?
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,13,i1aae60ee9b13,A girl with a broken arm handed over a bunch of balloons to another woman.,8,12,NA,1,60,IO,Same,SVO,Passive,Boy,Poke,Car,P,Ball,No,0,0,0,1,Was the car poked by the boy?
1.39126E+12,4,b3a2420bcd4,A girl with a broken arm handing balloons to another girl,11,12,NA,2,57,IO,Same,SVO,Passive,Girl,Throw,Ball,P,Star,Yes,1,0,5,5,Was the ball thrown by the girl?
1.39126E+12,5,a2a6f4a51c5,Two kids with balloons,8,12,NA,5,22,AO,Reversal,SOV,Passive,Fireman,Poke,Old Lady,A,Boy,Yes,0,0,3,0,Was the fireman poked by the old lady?
1.39126E+12,7,i2123ab576a7,two girls holding balloons,8,12,NA,3,23,AO,Distractor,SOV,Passive,Girl,Poke,Fireman,V,Kick,No,1,0,1,2,Was the fireman kicked by the girl?
1.39126E+12,20,i21a24800ef20,A kid handing a balloon to their parent,8,12,NA,0,51,IO,Same,SOV,Passive,Old Lady,Rub,Star,P,Heart,Error,0,1,1,2,Was the star rubbed by the old lady?
1.39126E+12,13,i1aae60ee9b13,A girl with a broken arm handed over a bunch of balloons to another woman.,8,12,NA,2,30,AI,Reversal,SV,Active,Girl,Tumble,NA,A,Boy,No,1,0,3,3,Did the na tumble the girl?
1.39126E+12,4,b3a2420bcd4,A girl with a broken arm handing balloons to another girl,11,12,NA,3,72,II,Same,SV,Active,Ball,Move,NA,A,Star,Yes,1,0,5,5,Did the ball move ?
1.39126E+12,5,a2a6f4a51c5,Two kids with balloons,8,12,NA,6,68,II,Distractor,SV,Active,Car,Jump,NA,A,Ball,Yes,0,0,3,2,Did the ball jump ?
1.39126E+12,7,i2123ab576a7,two girls holding balloons,8,12,NA,4,70,II,Distractor,SV,Active,Car,Move,NA,V,Fall,No,1,0,3,3,Did the car fall ?
1.39126E+12,13,i1aae60ee9b13,A girl with a broken arm handed over a bunch of balloons to another woman.,8,12,NA,3,14,AO,Same,SVO,Active,Boy,Rub,Old Lady,V,Throw,Yes,1,0,3,3,Did the boy rub the old lady?
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,20,i21a24800ef20,A kid handing a balloon to their parent,8,12,NA,1,64,II,Same,SV,Active,Ball,Tumble,NA,V,Jump,Yes,1,0,3,1,Did the ball tumble ?
1.39126E+12,17,g5fa56f2bg17,A girl with a cast on hands some balloons to another girl.,8,12,NA,0,61,II,Distractor,SV,Active,Star,Fall,NA,V,Tumble,Error,0,1,2,5,Did the star tumble ?
1.39126E+12,5,a2a6f4a51c5,Two kids with balloons,8,12,NA,7,25,AI,Same,SV,Active,Fireman,Fall,NA,V,Tumble,No,0,0,3,1,Did the fireman fall ?
1.39126E+12,7,i2123ab576a7,two girls holding balloons,8,12,NA,5,39,IO,Distractor,SOV,Passive,Boy,Elbow,Car,P,Star,No,1,0,3,3,Was the star elbowed by the boy?
1.39126E+12,13,i1aae60ee9b13,A girl with a broken arm handed over a bunch of balloons to another woman.,8,12,NA,4,36,AI,Same,SV,Active,Old Lady,Move,NA,A,Fireman,Yes,1,0,4,5,Did the old lady move ?
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,4,b3a2420bcd4,A girl with a broken arm handing balloons to another girl,11,12,NA,4,22,AO,Distractor,SOV,Passive,Fireman,Poke,Old Lady,A,Boy,No,1,0,5,5,Was the old lady poked by the boy?
1.39126E+12,5,a2a6f4a51c5,Two kids with balloons,8,12,NA,8,42,IO,Reversal,SOV,Passive,Girl,Kick,Ball,P,Heart,Yes,0,0,3,1,Was the girl kicked by the ball?
1.39126E+12,13,i1aae60ee9b13,A girl with a broken arm handed over a bunch of balloons to another woman.,8,12,NA,5,53,IO,Distractor,SVO,Passive,Old Lady,Push,Car,V,Poke,Yes,0,0,0,3,Was the car poked by the old lady?
1.39126E+12,17,g5fa56f2bg17,A girl with a cast on hands some balloons to another girl.,8,12,NA,1,17,AO,Same,SOV,Active,Old Lady,Push,Girl,V,Poke,Yes,1,0,4,5,Did the old lady push the girl?
1.39126E+12,7,i2123ab576a7,two girls holding balloons,8,12,NA,6,7,AO,Distractor,SOV,Active,Boy,Kiss,Fireman,A,Girl,No,1,0,3,3,Did the girl kiss the fireman?
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39126E+12,5,a2a6f4a51c5,Two kids with balloons,8,12,NA,9,54,IO,Same,SVO,Passive,Fireman,Push,Heart,P,Car,Yes,1,0,3,1,Was the heart pushed by the fireman?
1.39126E+12,8,h1e0aab5f4e8,child passing a string of balloons to another child,8,12,NA,0,24,AO,Same,SOV,Passive,Boy,Poke,Girl,P,Old Lady,Error,0,1,0,0,Was the girl poked by the boy?
1.39126E+12,4,b3a2420bcd4,A girl with a broken arm handing balloons to another girl,11,12,NA,5,35,AI,Same,SV,Active,Fireman,Move,NA,A,Boy,Yes,1,0,5,5,Did the fireman move ?
